p,m,method,err,name,n,a
3,182,PA,7.426616234906151e-13,$A_3$,400,-10000
3,182,RA,7.90313116392863e-13,$A_3$,400,-10000
3,190,PA,7.424512976208684e-13,$A_3$,400,-10000
3,190,RA,7.907344359399723e-13,$A_3$,400,-10000
3,199,PA,7.361247261200722e-13,$A_3$,400,-10000
3,199,RA,7.907344353693117e-13,$A_3$,400,-10000
3,207,PA,7.36125506931733e-13,$A_3$,400,-10000
3,207,RA,7.907344353693117e-13,$A_3$,400,-10000
3,216,PA,7.361257483808335e-13,$A_3$,400,-10000
3,216,RA,7.907344353693117e-13,$A_3$,400,-10000
3,224,PA,7.350747727284532e-13,$A_3$,400,-10000
3,224,RA,7.907344353693117e-13,$A_3$,400,-10000
3,233,PA,7.348642010085857e-13,$A_3$,400,-10000
3,233,RA,7.907344353693117e-13,$A_3$,400,-10000
3,241,PA,7.348633657532007e-13,$A_3$,400,-10000
3,241,RA,7.907344353693117e-13,$A_3$,400,-10000
3,250,PA,7.348633868581746e-13,$A_3$,400,-10000
3,250,RA,7.907344353693117e-13,$A_3$,400,-10000
1,5,PA,3992007.994669332,Estimation #2,400,-10000
1,13,PA,224526.85132014638,Estimation #2,400,-10000
1,21,PA,52118.29632810788,Estimation #2,400,-10000
1,30,PA,17232.05362613344,Estimation #2,400,-10000
1,38,PA,8118.008765889856,Estimation #2,400,-10000
1,47,PA,4035.7839578257863,Estimation #2,400,-10000
1,55,PA,2359.297302935626,Estimation #2,400,-10000
1,64,PA,1374.4231658136903,Estimation #2,400,-10000
1,72,PA,884.83421461245,Estimation #2,400,-10000
1,81,PA,556.6246820154147,Estimation #2,400,-10000
1,89,PA,376.3537581405361,Estimation #2,400,-10000
1,97,PA,258.0789951673262,Estimation #2,400,-10000
1,106,PA,170.87313388536595,Estimation #2,400,-10000
1,114,PA,119.3240988981148,Estimation #2,400,-10000
1,123,PA,80.0975759058928,Estimation #2,400,-10000
1,131,PA,56.35363166587113,Estimation #2,400,-10000
1,140,PA,37.985001656273965,Estimation #2,400,-10000
1,148,PA,26.74003378388079,Estimation #2,400,-10000
1,157,PA,17.983618143132684,Estimation #2,400,-10000
1,165,PA,12.607378460705064,Estimation #2,400,-10000
1,173,PA,8.8103209800929,Estimation #2,400,-10000
1,182,PA,5.860169893046272,Estimation #2,400,-10000
1,190,PA,4.0594457109833755,Estimation #2,400,-10000
1,199,PA,2.670122047957591,Estimation #2,400,-10000
1,207,PA,1.8294992153518306,Estimation #2,400,-10000
1,216,PA,1.1874443982854288,Estimation #2,400,-10000
1,224,PA,0.8034024567031836,Estimation #2,400,-10000
1,233,PA,0.5136995567789473,Estimation #2,400,-10000
1,241,PA,0.34275062259024724,Estimation #2,400,-10000
1,250,PA,0.21561430397073494,Estimation #2,400,-10000
0,5,PA,1.0,$A_4$,400,-10000
0,5,RA,0.01210361369574537,$A_4$,400,-10000
0,13,PA,0.9999997224961689,$A_4$,400,-10000
0,13,RA,0.00010393378848749368,$A_4$,400,-10000
0,21,PA,0.9990755087774029,$A_4$,400,-10000
0,21,RA,1.1408888246879958e-06,$A_4$,400,-10000
0,30,PA,0.978600956461714,$A_4$,400,-10000
0,30,RA,2.116462310679012e-08,$A_4$,400,-10000
0,38,PA,0.9187489125886998,$A_4$,400,-10000
0,38,RA,9.211521990218568e-10,$A_4$,400,-10000
0,47,PA,0.8165993811626134,$A_4$,400,-10000
0,47,RA,3.896570000426586e-11,$A_4$,400,-10000
0,55,PA,0.6893123937867389,$A_4$,400,-10000
0,55,RA,2.006975985043495e-12,$A_4$,400,-10000
0,64,PA,0.5279395247597817,$A_4$,400,-10000
0,64,RA,8.269274916190603e-13,$A_4$,400,-10000
0,72,PA,0.4006834638864683,$A_4$,400,-10000
0,72,RA,6.79494084727204e-13,$A_4$,400,-10000
0,81,PA,0.2992262563289502,$A_4$,400,-10000
0,81,RA,9.953192818131289e-13,$A_4$,400,-10000
0,89,PA,0.22420380746233753,$A_4$,400,-10000
0,89,RA,9.843094437125236e-13,$A_4$,400,-10000
0,97,PA,0.16290492151822486,$A_4$,400,-10000
0,97,RA,9.002749994450795e-13,$A_4$,400,-10000
0,106,PA,0.10245057627900549,$A_4$,400,-10000
0,106,RA,1.4663480571070064e-12,$A_4$,400,-10000
0,114,PA,0.06335111186645033,$A_4$,400,-10000
0,114,RA,9.56121324590705e-13,$A_4$,400,-10000
0,123,PA,0.0328492777607863,$A_4$,400,-10000
0,123,RA,6.733117465579352e-13,$A_4$,400,-10000
0,131,PA,0.016632179103608476,$A_4$,400,-10000
0,131,RA,6.860000997574525e-13,$A_4$,400,-10000
0,140,PA,0.006192126040151512,$A_4$,400,-10000
0,140,RA,5.898700868564552e-13,$A_4$,400,-10000
0,148,PA,0.0023081506234419276,$A_4$,400,-10000
0,148,RA,8.405239117482912e-13,$A_4$,400,-10000
0,157,PA,0.0005766077326615066,$A_4$,400,-10000
0,157,RA,6.041525652069403e-13,$A_4$,400,-10000
0,165,PA,0.00012585780521289083,$A_4$,400,-10000
0,165,RA,6.359991839564722e-13,$A_4$,400,-10000
0,173,PA,2.3538458561554516e-05,$A_4$,400,-10000
0,173,RA,1.460095574855724e-12,$A_4$,400,-10000
0,182,PA,2.1521152176891644e-06,$A_4$,400,-10000
0,182,RA,6.506870745302675e-13,$A_4$,400,-10000
0,190,PA,1.6801175886946575e-07,$A_4$,400,-10000
0,190,RA,4.969746532883997e-13,$A_4$,400,-10000
0,199,PA,4.861589924641635e-09,$A_4$,400,-10000
0,199,RA,7.762137126072807e-13,$A_4$,400,-10000
0,207,PA,1.1240221555325497e-10,$A_4$,400,-10000
0,207,RA,1.1579442862867143e-12,$A_4$,400,-10000
0,216,PA,7.261852454811824e-13,$A_4$,400,-10000
0,216,RA,9.220332230582164e-13,$A_4$,400,-10000
0,224,PA,1.6127067337653283e-13,$A_4$,400,-10000
0,224,RA,1.3299954337025028e-12,$A_4$,400,-10000
0,233,PA,1.68002524807743e-13,$A_4$,400,-10000
0,233,RA,1.3709386225881314e-12,$A_4$,400,-10000
0,241,PA,1.68167455128985e-13,$A_4$,400,-10000
0,241,RA,5.34149723591083e-13,$A_4$,400,-10000
0,250,PA,1.6830692110976562e-13,$A_4$,400,-10000
0,250,RA,1.1504365797400084e-12,$A_4$,400,-10000
1,5,PA,0.960306276111496,$A_4$,400,-10000
1,5,RA,0.003330760901422438,$A_4$,400,-10000
1,13,PA,0.8321956066082203,$A_4$,400,-10000
1,13,RA,4.714674264512988e-06,$A_4$,400,-10000
1,21,PA,0.691791664986849,$A_4$,400,-10000
1,21,RA,7.823559921375076e-08,$A_4$,400,-10000
1,30,PA,0.5443443690501816,$A_4$,400,-10000
1,30,RA,1.2078559880161148e-09,$A_4$,400,-10000
1,38,PA,0.4297488807435074,$A_4$,400,-10000
1,38,RA,2.8538462316093426e-11,$A_4$,400,-10000
1,47,PA,0.32542616108951256,$A_4$,400,-10000
1,47,RA,6.016786727638586e-13,$A_4$,400,-10000
1,55,PA,0.23809891618131024,$A_4$,400,-10000
1,55,RA,2.2723581768844716e-13,$A_4$,400,-10000
1,64,PA,0.1564109283111292,$A_4$,400,-10000
1,64,RA,3.076619241280493e-13,$A_4$,400,-10000
1,72,PA,0.10472680459859654,$A_4$,400,-10000
1,72,RA,2.7654103889117127e-13,$A_4$,400,-10000
1,81,PA,0.06766253029552147,$A_4$,400,-10000
1,81,RA,3.9852235974396567e-13,$A_4$,400,-10000
1,89,PA,0.044040000069149446,$A_4$,400,-10000
1,89,RA,3.7742038437122633e-13,$A_4$,400,-10000
1,97,PA,0.02767034991093355,$A_4$,400,-10000
1,97,RA,3.542850685941045e-13,$A_4$,400,-10000
1,106,PA,0.01451314463832784,$A_4$,400,-10000
1,106,RA,5.988897537417361e-13,$A_4$,400,-10000
1,114,PA,0.0076656095460273105,$A_4$,400,-10000
1,114,RA,3.4657965818219534e-13,$A_4$,400,-10000
1,123,PA,0.0033191478360411184,$A_4$,400,-10000
1,123,RA,2.68264440818804e-13,$A_4$,400,-10000
1,131,PA,0.0014436772204069386,$A_4$,400,-10000
1,131,RA,3.2951475454009494e-13,$A_4$,400,-10000
1,140,PA,0.00044774214528139824,$A_4$,400,-10000
1,140,RA,2.1213269919281704e-13,$A_4$,400,-10000
1,148,PA,0.00014153509740677685,$A_4$,400,-10000
1,148,RA,2.5195113357965857e-13,$A_4$,400,-10000
1,157,PA,2.928430556776691e-05,$A_4$,400,-10000
1,157,RA,2.42573989140195e-13,$A_4$,400,-10000
1,165,PA,5.367505625120684e-06,$A_4$,400,-10000
1,165,RA,3.283775067092827e-13,$A_4$,400,-10000
1,173,PA,8.502754086715248e-07,$A_4$,400,-10000
1,173,RA,5.812287420295531e-13,$A_4$,400,-10000
1,182,PA,6.418621984212396e-08,$A_4$,400,-10000
1,182,RA,3.0507416905033787e-13,$A_4$,400,-10000
1,190,PA,4.22598120602988e-09,$A_4$,400,-10000
1,190,RA,2.346767791288838e-13,$A_4$,400,-10000
1,199,PA,1.008678745888029e-10,$A_4$,400,-10000
1,199,RA,3.2670085445156814e-13,$A_4$,400,-10000
1,207,PA,1.9649822399131545e-12,$A_4$,400,-10000
1,207,RA,4.2957450859133743e-13,$A_4$,400,-10000
1,216,PA,3.987834100085526e-14,$A_4$,400,-10000
1,216,RA,3.5062665681521e-13,$A_4$,400,-10000
1,224,PA,3.772482407956767e-14,$A_4$,400,-10000
1,224,RA,3.995158965043368e-13,$A_4$,400,-10000
1,233,PA,3.8843946987080255e-14,$A_4$,400,-10000
1,233,RA,5.253421545657048e-13,$A_4$,400,-10000
1,241,PA,3.8922127470364495e-14,$A_4$,400,-10000
1,241,RA,2.682626057150719e-13,$A_4$,400,-10000
1,250,PA,3.890420065300783e-14,$A_4$,400,-10000
1,250,RA,4.75112581447838e-13,$A_4$,400,-10000
2,5,PA,0.9364115881916542,$A_4$,400,-10000
2,5,RA,0.0007718770170509895,$A_4$,400,-10000
2,13,PA,0.7475845129080622,$A_4$,400,-10000
2,13,RA,1.9136789517888778e-06,$A_4$,400,-10000
2,21,PA,0.5676308684739492,$A_4$,400,-10000
2,21,RA,1.3289988121533592e-08,$A_4$,400,-10000
2,30,PA,0.4071092008859,$A_4$,400,-10000
2,30,RA,1.0304428428908173e-10,$A_4$,400,-10000
2,38,PA,0.29911534050307104,$A_4$,400,-10000
2,38,RA,4.2722919857576326e-12,$A_4$,400,-10000
2,47,PA,0.2102575700352618,$A_4$,400,-10000
2,47,RA,1.815936928292945e-13,$A_4$,400,-10000
2,55,PA,0.14300382957555552,$A_4$,400,-10000
2,55,RA,1.640437965678938e-13,$A_4$,400,-10000
2,64,PA,0.0862502358477697,$A_4$,400,-10000
2,64,RA,2.4707751310839384e-13,$A_4$,400,-10000
2,72,PA,0.053522332199637784,$A_4$,400,-10000
2,72,RA,2.1221747402971985e-13,$A_4$,400,-10000
2,81,PA,0.031521153731712576,$A_4$,400,-10000
2,81,RA,3.0144391276483024e-13,$A_4$,400,-10000
2,89,PA,0.018748500047954243,$A_4$,400,-10000
2,89,RA,2.763401631632518e-13,$A_4$,400,-10000
2,97,PA,0.010718660766948095,$A_4$,400,-10000
2,97,RA,2.807041466364275e-13,$A_4$,400,-10000
2,106,PA,0.004983310677367911,$A_4$,400,-10000
2,106,RA,4.4036741032479387e-13,$A_4$,400,-10000
2,114,PA,0.0023584748408479036,$A_4$,400,-10000
2,114,RA,2.6196156178718056e-13,$A_4$,400,-10000
2,123,PA,0.000896118330258618,$A_4$,400,-10000
2,123,RA,2.0224850333708526e-13,$A_4$,400,-10000
2,131,PA,0.00034802974669874583,$A_4$,400,-10000
2,131,RA,2.1856207937386066e-13,$A_4$,400,-10000
2,140,PA,9.377888326601444e-05,$A_4$,400,-10000
2,140,RA,1.5991559263331134e-13,$A_4$,400,-10000
2,148,PA,2.6010730586547853e-05,$A_4$,400,-10000
2,148,RA,1.85331849733029e-13,$A_4$,400,-10000
2,157,PA,4.615688184376379e-06,$A_4$,400,-10000
2,157,RA,1.7564822526185658e-13,$A_4$,400,-10000
2,165,PA,7.312917429044931e-07,$A_4$,400,-10000
2,165,RA,2.384870842383607e-13,$A_4$,400,-10000
2,173,PA,1.0046281463783597e-07,$A_4$,400,-10000
2,173,RA,3.606314441808667e-13,$A_4$,400,-10000
2,182,PA,6.413931094968393e-09,$A_4$,400,-10000
2,182,RA,2.297606970507217e-13,$A_4$,400,-10000
2,190,PA,3.6285586526477225e-10,$A_4$,400,-10000
2,190,RA,1.4610775414518242e-13,$A_4$,400,-10000
2,199,PA,7.276497132649178e-12,$A_4$,400,-10000
2,199,RA,2.537097628934805e-13,$A_4$,400,-10000
2,207,PA,1.3164062031011758e-13,$A_4$,400,-10000
2,207,RA,2.907475676292906e-13,$A_4$,400,-10000
2,216,PA,5.0975858432689855e-14,$A_4$,400,-10000
2,216,RA,2.605456868474177e-13,$A_4$,400,-10000
2,224,PA,5.17236522112179e-14,$A_4$,400,-10000
2,224,RA,3.145521833815141e-13,$A_4$,400,-10000
2,233,PA,5.1724601284563527e-14,$A_4$,400,-10000
2,233,RA,3.8634727188707985e-13,$A_4$,400,-10000
2,241,PA,5.177825759355254e-14,$A_4$,400,-10000
2,241,RA,2.2019746938201232e-13,$A_4$,400,-10000
2,250,PA,5.1753989964431336e-14,$A_4$,400,-10000
2,250,RA,3.151973140372108e-13,$A_4$,400,-10000
3,5,PA,0.9161032426787952,$A_4$,400,-10000
3,5,RA,0.0014902113820771438,$A_4$,400,-10000
3,13,PA,0.6841908137917405,$A_4$,400,-10000
3,13,RA,3.5799579230324376e-07,$A_4$,400,-10000
3,21,PA,0.4860909210309082,$A_4$,400,-10000
3,21,RA,2.3649489001535204e-09,$A_4$,400,-10000
3,30,PA,0.3268584973434998,$A_4$,400,-10000
3,30,RA,2.636317292579707e-11,$A_4$,400,-10000
3,38,PA,0.2281105799224754,$A_4$,400,-10000
3,38,RA,4.4692681429534985e-13,$A_4$,400,-10000
3,47,PA,0.15159586993914184,$A_4$,400,-10000
3,47,RA,1.3639232354292377e-13,$A_4$,400,-10000
3,55,PA,0.0975432096292441,$A_4$,400,-10000
3,55,RA,1.5694511347617209e-13,$A_4$,400,-10000
3,64,PA,0.05509470194137568,$A_4$,400,-10000
3,64,RA,1.6788059238000577e-13,$A_4$,400,-10000
3,72,PA,0.032200620137247726,$A_4$,400,-10000
3,72,RA,1.6412101016542057e-13,$A_4$,400,-10000
3,81,PA,0.017617068104239065,$A_4$,400,-10000
3,81,RA,2.1341044913860275e-13,$A_4$,400,-10000
3,89,PA,0.009759714014318263,$A_4$,400,-10000
3,89,RA,2.1062976380239703e-13,$A_4$,400,-10000
3,97,PA,0.005178043735919827,$A_4$,400,-10000
3,97,RA,1.939634976064677e-13,$A_4$,400,-10000
3,106,PA,0.0021877680901278545,$A_4$,400,-10000
3,106,RA,3.1844857469815037e-13,$A_4$,400,-10000
3,114,PA,0.000947487436636415,$A_4$,400,-10000
3,114,RA,1.869225404889038e-13,$A_4$,400,-10000
3,123,PA,0.00032340053259855375,$A_4$,400,-10000
3,123,RA,1.550511411154094e-13,$A_4$,400,-10000
3,131,PA,0.00011433079403128594,$A_4$,400,-10000
3,131,RA,2.2663208464610913e-13,$A_4$,400,-10000
3,140,PA,2.7375629700741862e-05,$A_4$,400,-10000
3,140,RA,1.573807360530879e-13,$A_4$,400,-10000
3,148,PA,6.7929723719344695e-06,$A_4$,400,-10000
3,148,RA,1.7285162301076007e-13,$A_4$,400,-10000
3,157,PA,1.055807123297732e-06,$A_4$,400,-10000
3,157,RA,1.6223985641749112e-13,$A_4$,400,-10000
3,165,PA,1.4728874121146726e-07,$A_4$,400,-10000
3,165,RA,2.1208075906142342e-13,$A_4$,400,-10000
3,173,PA,1.7828565945366813e-08,$A_4$,400,-10000
3,173,RA,3.179842217202844e-13,$A_4$,400,-10000
3,182,PA,9.791187551191487e-10,$A_4$,400,-10000
3,182,RA,2.2609278283521464e-13,$A_4$,400,-10000
3,190,PA,4.825435674119083e-11,$A_4$,400,-10000
3,190,RA,1.5642345878517598e-13,$A_4$,400,-10000
3,199,PA,8.266552220601289e-13,$A_4$,400,-10000
3,199,RA,1.8206732346884915e-13,$A_4$,400,-10000
3,207,PA,5.521140209844287e-14,$A_4$,400,-10000
3,207,RA,1.7764367928584792e-13,$A_4$,400,-10000
3,216,PA,5.3376629586445e-14,$A_4$,400,-10000
3,216,RA,2.2209743930772853e-13,$A_4$,400,-10000
3,224,PA,5.3250067718311397e-14,$A_4$,400,-10000
3,224,RA,2.857986906938913e-13,$A_4$,400,-10000
3,233,PA,5.326197314674771e-14,$A_4$,400,-10000
3,233,RA,3.05217307645285e-13,$A_4$,400,-10000
3,241,PA,5.3237683200101204e-14,$A_4$,400,-10000
3,241,RA,2.042004993950318e-13,$A_4$,400,-10000
3,250,PA,5.3258792454260297e-14,$A_4$,400,-10000
3,250,RA,2.3960744677642845e-13,$A_4$,400,-10000
1,5,PA,3992007.994669332,Estimation #2,400,-10000
1,13,PA,224526.85132014638,Estimation #2,400,-10000
1,21,PA,52118.29632810788,Estimation #2,400,-10000
1,30,PA,17232.05362613344,Estimation #2,400,-10000
1,38,PA,8118.008765889856,Estimation #2,400,-10000
1,47,PA,4035.7839578257863,Estimation #2,400,-10000
1,55,PA,2359.297302935626,Estimation #2,400,-10000
1,64,PA,1374.4231658136903,Estimation #2,400,-10000
1,72,PA,884.83421461245,Estimation #2,400,-10000
1,81,PA,556.6246820154147,Estimation #2,400,-10000
1,89,PA,376.3537581405361,Estimation #2,400,-10000
1,97,PA,258.0789951673262,Estimation #2,400,-10000
1,106,PA,170.87313388536595,Estimation #2,400,-10000
1,114,PA,119.3240988981148,Estimation #2,400,-10000
1,123,PA,80.0975759058928,Estimation #2,400,-10000
1,131,PA,56.35363166587113,Estimation #2,400,-10000
1,140,PA,37.985001656273965,Estimation #2,400,-10000
1,148,PA,26.74003378388079,Estimation #2,400,-10000
1,157,PA,17.983618143132684,Estimation #2,400,-10000
1,165,PA,12.607378460705064,Estimation #2,400,-10000
1,173,PA,8.8103209800929,Estimation #2,400,-10000
1,182,PA,5.860169893046272,Estimation #2,400,-10000
1,190,PA,4.0594457109833755,Estimation #2,400,-10000
1,199,PA,2.670122047957591,Estimation #2,400,-10000
1,207,PA,1.8294992153518306,Estimation #2,400,-10000
1,216,PA,1.1874443982854288,Estimation #2,400,-10000
1,224,PA,0.8034024567031836,Estimation #2,400,-10000
1,233,PA,0.5136995567789473,Estimation #2,400,-10000
1,241,PA,0.34275062259024724,Estimation #2,400,-10000
1,250,PA,0.21561430397073494,Estimation #2,400,-10000
0,5,PA,1.0,$A_5$,400,-10000
0,5,RA,1.2265293064294325e-10,$A_5$,400,-10000
0,13,PA,0.9999841494047678,$A_5$,400,-10000
0,13,RA,1.799930653975998e-13,$A_5$,400,-10000
0,21,PA,0.13882936566844584,$A_5$,400,-10000
0,21,RA,1.3457109110634715e-13,$A_5$,400,-10000
0,30,PA,5.8850720553608697e-05,$A_5$,400,-10000
0,30,RA,3.6829089608447257e-13,$A_5$,400,-10000
0,38,PA,1.183262831609266e-07,$A_5$,400,-10000
0,38,RA,3.682908961510738e-13,$A_5$,400,-10000
0,47,PA,1.757203709358546e-11,$A_5$,400,-10000
0,47,RA,3.682908961510738e-13,$A_5$,400,-10000
0,55,PA,3.3948330021218704e-13,$A_5$,400,-10000
0,55,RA,3.682908961441662e-13,$A_5$,400,-10000
0,64,PA,3.394799801129374e-13,$A_5$,400,-10000
0,64,RA,3.682908961441662e-13,$A_5$,400,-10000
0,72,PA,3.2880204838109404e-13,$A_5$,400,-10000
0,72,RA,3.682908961510738e-13,$A_5$,400,-10000
0,81,PA,3.2880204838109404e-13,$A_5$,400,-10000
0,81,RA,3.682908961510738e-13,$A_5$,400,-10000
0,89,PA,3.2880204886602595e-13,$A_5$,400,-10000
0,89,RA,3.682908961510738e-13,$A_5$,400,-10000
0,97,PA,3.2880204886602595e-13,$A_5$,400,-10000
0,97,RA,3.682908961510738e-13,$A_5$,400,-10000
0,106,PA,3.638855811825896e-13,$A_5$,400,-10000
0,106,RA,3.682908961575609e-13,$A_5$,400,-10000
0,114,PA,3.638855811825896e-13,$A_5$,400,-10000
0,114,RA,3.682908961575609e-13,$A_5$,400,-10000
0,123,PA,3.638855811825896e-13,$A_5$,400,-10000
0,123,RA,3.682908961575609e-13,$A_5$,400,-10000
0,131,PA,3.991381852797794e-13,$A_5$,400,-10000
0,131,RA,3.684603879998404e-13,$A_5$,400,-10000
0,140,PA,4.40322604032071e-13,$A_5$,400,-10000
0,140,RA,3.682908981576813e-13,$A_5$,400,-10000
0,148,PA,3.7269830049260796e-13,$A_5$,400,-10000
0,148,RA,3.682908935310787e-13,$A_5$,400,-10000
0,157,PA,3.6439388605307173e-13,$A_5$,400,-10000
0,157,RA,3.682908961456494e-13,$A_5$,400,-10000
0,165,PA,3.643938864871408e-13,$A_5$,400,-10000
0,165,RA,3.682908961575609e-13,$A_5$,400,-10000
0,173,PA,3.643938864871408e-13,$A_5$,400,-10000
0,173,RA,3.682908961575609e-13,$A_5$,400,-10000
0,182,PA,3.643938864871408e-13,$A_5$,400,-10000
0,182,RA,3.682908961575609e-13,$A_5$,400,-10000
0,190,PA,3.643938864871408e-13,$A_5$,400,-10000
0,190,RA,3.682908961575609e-13,$A_5$,400,-10000
0,199,PA,3.638855811825896e-13,$A_5$,400,-10000
0,199,RA,3.682908961575609e-13,$A_5$,400,-10000
0,207,PA,3.638855811825896e-13,$A_5$,400,-10000
0,207,RA,3.682908961575609e-13,$A_5$,400,-10000
0,216,PA,3.638855811825896e-13,$A_5$,400,-10000
0,216,RA,3.682908961575609e-13,$A_5$,400,-10000
0,224,PA,3.638855811825896e-13,$A_5$,400,-10000
0,224,RA,3.682908961575609e-13,$A_5$,400,-10000
0,233,PA,3.638855811825896e-13,$A_5$,400,-10000
0,233,RA,3.682908961575609e-13,$A_5$,400,-10000
0,241,PA,3.638855811825896e-13,$A_5$,400,-10000
0,241,RA,3.682908961575609e-13,$A_5$,400,-10000
0,250,PA,3.638855811825896e-13,$A_5$,400,-10000
0,250,RA,3.682908961575609e-13,$A_5$,400,-10000
1,5,PA,0.9964094665879597,$A_5$,400,-10000
1,5,RA,5.935316843421343e-11,$A_5$,400,-10000
1,13,PA,0.8622802963424654,$A_5$,400,-10000
1,13,RA,1.616321595115719e-13,$A_5$,400,-10000
1,21,PA,0.06006518289916711,$A_5$,400,-10000
1,21,RA,3.00256090557817e-14,$A_5$,400,-10000
1,30,PA,5.7132085583150546e-05,$A_5$,400,-10000
1,30,RA,6.804869409093762e-14,$A_5$,400,-10000
1,38,PA,1.1496715303935077e-07,$A_5$,400,-10000
1,38,RA,6.804870920649548e-14,$A_5$,400,-10000
1,47,PA,1.7018456283179383e-11,$A_5$,400,-10000
1,47,RA,6.804870920649548e-14,$A_5$,400,-10000
1,55,PA,2.280327447520995e-13,$A_5$,400,-10000
1,55,RA,6.804870869279538e-14,$A_5$,400,-10000
1,64,PA,2.280282155711568e-13,$A_5$,400,-10000
1,64,RA,6.804870869279538e-14,$A_5$,400,-10000
1,72,PA,2.234908605774517e-13,$A_5$,400,-10000
1,72,RA,6.804870920649548e-14,$A_5$,400,-10000
1,81,PA,2.2349087232923503e-13,$A_5$,400,-10000
1,81,RA,6.804870920649548e-14,$A_5$,400,-10000
1,89,PA,2.2349087232923503e-13,$A_5$,400,-10000
1,89,RA,6.804870920649548e-14,$A_5$,400,-10000
1,97,PA,2.2802821556378855e-13,$A_5$,400,-10000
1,97,RA,6.804870869279538e-14,$A_5$,400,-10000
1,106,PA,2.378905326621091e-13,$A_5$,400,-10000
1,106,RA,6.804871160013676e-14,$A_5$,400,-10000
1,114,PA,2.378905326621091e-13,$A_5$,400,-10000
1,114,RA,6.804871160013676e-14,$A_5$,400,-10000
1,123,PA,2.378905326621091e-13,$A_5$,400,-10000
1,123,RA,6.804871160013676e-14,$A_5$,400,-10000
1,131,PA,2.3335364279428963e-13,$A_5$,400,-10000
1,131,RA,6.804890545045235e-14,$A_5$,400,-10000
1,140,PA,2.2250450620327695e-13,$A_5$,400,-10000
1,140,RA,6.804871536087297e-14,$A_5$,400,-10000
1,148,PA,2.3789033114881355e-13,$A_5$,400,-10000
1,148,RA,6.804867552329627e-14,$A_5$,400,-10000
1,157,PA,2.3828506638972617e-13,$A_5$,400,-10000
1,157,RA,6.804871176919887e-14,$A_5$,400,-10000
1,165,PA,2.382850665322826e-13,$A_5$,400,-10000
1,165,RA,6.804871160013676e-14,$A_5$,400,-10000
1,173,PA,2.3828506654146545e-13,$A_5$,400,-10000
1,173,RA,6.804871160013676e-14,$A_5$,400,-10000
1,182,PA,2.3828506654146545e-13,$A_5$,400,-10000
1,182,RA,6.804871160013676e-14,$A_5$,400,-10000
1,190,PA,2.3828506654146545e-13,$A_5$,400,-10000
1,190,RA,6.804871160013676e-14,$A_5$,400,-10000
1,199,PA,2.378905326621091e-13,$A_5$,400,-10000
1,199,RA,6.804871160013676e-14,$A_5$,400,-10000
1,207,PA,2.378905326621091e-13,$A_5$,400,-10000
1,207,RA,6.804871160013676e-14,$A_5$,400,-10000
1,216,PA,2.378905326621091e-13,$A_5$,400,-10000
1,216,RA,6.804871160013676e-14,$A_5$,400,-10000
1,224,PA,2.378905326621091e-13,$A_5$,400,-10000
1,224,RA,6.804871160013676e-14,$A_5$,400,-10000
1,233,PA,2.378905326621091e-13,$A_5$,400,-10000
1,233,RA,6.804871160013676e-14,$A_5$,400,-10000
1,241,PA,2.378905326621091e-13,$A_5$,400,-10000
1,241,RA,6.804871160013676e-14,$A_5$,400,-10000
1,250,PA,2.378905326621091e-13,$A_5$,400,-10000
1,250,RA,6.804871160013676e-14,$A_5$,400,-10000
2,5,PA,0.9937342014680425,$A_5$,400,-10000
2,5,RA,3.983016222129628e-11,$A_5$,400,-10000
2,13,PA,0.7831208436505598,$A_5$,400,-10000
2,13,RA,1.421315684399117e-14,$A_5$,400,-10000
2,21,PA,0.041621891426161794,$A_5$,400,-10000
2,21,RA,1.0068960130979791e-13,$A_5$,400,-10000
2,30,PA,5.606431707240534e-05,$A_5$,400,-10000
2,30,RA,1.6577398762936144e-13,$A_5$,400,-10000
2,38,PA,1.1259855540345877e-07,$A_5$,400,-10000
2,38,RA,1.6577399150257205e-13,$A_5$,400,-10000
2,47,PA,1.6628877705190768e-11,$A_5$,400,-10000
2,47,RA,1.6577399150257205e-13,$A_5$,400,-10000
2,55,PA,3.308701156135407e-14,$A_5$,400,-10000
2,55,RA,1.657739916162853e-13,$A_5$,400,-10000
2,64,PA,3.00027902810034e-14,$A_5$,400,-10000
2,64,RA,1.6577399150257205e-13,$A_5$,400,-10000
2,72,PA,3.00027902810034e-14,$A_5$,400,-10000
2,72,RA,1.6577399150257205e-13,$A_5$,400,-10000
2,81,PA,3.0002888367215195e-14,$A_5$,400,-10000
2,81,RA,1.6577399150257205e-13,$A_5$,400,-10000
2,89,PA,3.0002888367215195e-14,$A_5$,400,-10000
2,89,RA,1.6577399150257205e-13,$A_5$,400,-10000
2,97,PA,3.3057071635214477e-14,$A_5$,400,-10000
2,97,RA,1.657739916162853e-13,$A_5$,400,-10000
2,106,PA,3.9829052430526575e-14,$A_5$,400,-10000
2,106,RA,1.6577399207264374e-13,$A_5$,400,-10000
2,114,PA,3.982905243052683e-14,$A_5$,400,-10000
2,114,RA,1.6577399207264374e-13,$A_5$,400,-10000
2,123,PA,3.982905243052683e-14,$A_5$,400,-10000
2,123,RA,1.6577399207264374e-13,$A_5$,400,-10000
2,131,PA,2.424336795859432e-14,$A_5$,400,-10000
2,131,RA,1.6628204338872523e-13,$A_5$,400,-10000
2,140,PA,2.91546467557163e-14,$A_5$,400,-10000
